LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
GBR,HOSPITALBED,TOT,1000HAB,A,2002,3.98,
GBR,HOSPITALBED,TOT,1000HAB,A,2003,3.95,
GBR,HOSPITALBED,TOT,1000HAB,A,2004,3.86,
GBR,HOSPITALBED,TOT,1000HAB,A,2005,3.72,
GBR,HOSPITALBED,TOT,1000HAB,A,2006,3.54,
GBR,HOSPITALBED,TOT,1000HAB,A,2007,3.39,
GBR,HOSPITALBED,TOT,1000HAB,A,2008,3.33,
GBR,HOSPITALBED,TOT,1000HAB,A,2009,3.26,
GBR,HOSPITALBED,TOT,1000HAB,A,2010,2.93,B
GBR,HOSPITALBED,TOT,1000HAB,A,2011,2.88,
GBR,HOSPITALBED,TOT,1000HAB,A,2012,2.81,
GBR,HOSPITALBED,TOT,1000HAB,A,2013,2.76,
GBR,HOSPITALBED,TOT,1000HAB,A,2014,2.73,
GBR,HOSPITALBED,TOT,1000HAB,A,2015,2.61,
GBR,HOSPITALBED,TOT,1000HAB,A,2016,2.57,
GBR,HOSPITALBED,TOT,1000HAB,A,2017,2.54,
GBR,HOSPITALBED,ACUTE,1000HAB,A,2017,2.11,
GBR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2000,0.92,
GBR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2001,0.88,
GBR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2002,0.85,
GBR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2003,0.83,
GBR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2004,0.78,
GBR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2005,0.74,
GBR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2006,0.69,
GBR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2007,0.65,
GBR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2008,0.63,
GBR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2009,0.6,
GBR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2010,0.54,B
GBR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2011,0.52,
GBR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2012,0.5,
GBR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2013,0.48,
GBR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2014,0.46,
GBR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2015,0.42,
GBR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2016,0.4,
GBR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2017,0.38,
USA,HOSPITALBED,TOT,1000HAB,A,1960,9.18,
USA,HOSPITALBED,TOT,1000HAB,A,1965,8.77,
USA,HOSPITALBED,TOT,1000HAB,A,1970,7.88,
USA,HOSPITALBED,TOT,1000HAB,A,1971,7.49,
USA,HOSPITALBED,TOT,1000HAB,A,1972,7.38,
USA,HOSPITALBED,TOT,1000HAB,A,1973,7.24,
USA,HOSPITALBED,TOT,1000HAB,A,1974,7.07,
USA,HOSPITALBED,TOT,1000HAB,A,1975,6.79,
USA,HOSPITALBED,TOT,1000HAB,A,1976,6.58,
USA,HOSPITALBED,TOT,1000HAB,A,1977,6.39,
USA,HOSPITALBED,TOT,1000HAB,A,1978,6.2,
USA,HOSPITALBED,TOT,1000HAB,A,1979,6.1,
USA,HOSPITALBED,TOT,1000HAB,A,1980,6.01,
USA,HOSPITALBED,TOT,1000HAB,A,1981,5.94,
USA,HOSPITALBED,TOT,1000HAB,A,1982,5.87,
USA,HOSPITALBED,TOT,1000HAB,A,1983,5.77,
USA,HOSPITALBED,TOT,1000HAB,A,1984,5.68,
USA,HOSPITALBED,TOT,1000HAB,A,1985,5.54,
USA,HOSPITALBED,TOT,1000HAB,A,1986,5.37,
USA,HOSPITALBED,TOT,1000HAB,A,1987,5.23,
USA,HOSPITALBED,TOT,1000HAB,A,1988,5.1,
USA,HOSPITALBED,TOT,1000HAB,A,1989,4.97,
USA,HOSPITALBED,TOT,1000HAB,A,1990,4.86,
USA,HOSPITALBED,TOT,1000HAB,A,1991,4.75,
USA,HOSPITALBED,TOT,1000HAB,A,1992,4.59,
USA,HOSPITALBED,TOT,1000HAB,A,1993,4.48,
USA,HOSPITALBED,TOT,1000HAB,A,1994,4.29,
USA,HOSPITALBED,TOT,1000HAB,A,1995,4.06,
USA,HOSPITALBED,TOT,1000HAB,A,1996,3.94,
USA,HOSPITALBED,TOT,1000HAB,A,1997,3.8,
USA,HOSPITALBED,TOT,1000HAB,A,1998,3.67,
USA,HOSPITALBED,TOT,1000HAB,A,1999,3.56,
USA,HOSPITALBED,TOT,1000HAB,A,2000,3.49,
USA,HOSPITALBED,TOT,1000HAB,A,2001,3.47,
USA,HOSPITALBED,TOT,1000HAB,A,2002,3.39,
USA,HOSPITALBED,TOT,1000HAB,A,2003,3.33,
USA,HOSPITALBED,TOT,1000HAB,A,2004,3.26,
USA,HOSPITALBED,TOT,1000HAB,A,2005,3.2,
USA,HOSPITALBED,TOT,1000HAB,A,2006,3.18,
USA,HOSPITALBED,TOT,1000HAB,A,2007,3.14,
USA,HOSPITALBED,TOT,1000HAB,A,2008,3.13,
USA,HOSPITALBED,TOT,1000HAB,A,2009,3.08,
USA,HOSPITALBED,TOT,1000HAB,A,2010,3.05,
USA,HOSPITALBED,TOT,1000HAB,A,2011,2.97,
USA,HOSPITALBED,TOT,1000HAB,A,2012,2.93,
USA,HOSPITALBED,TOT,1000HAB,A,2013,2.89,
USA,HOSPITALBED,TOT,1000HAB,A,2014,2.83,
USA,HOSPITALBED,TOT,1000HAB,A,2015,2.8,
USA,HOSPITALBED,TOT,1000HAB,A,2016,2.77,
USA,HOSPITALBED,ACUTE,1000HAB,A,1960,3.54,
USA,HOSPITALBED,ACUTE,1000HAB,A,1961,3.58,
USA,HOSPITALBED,ACUTE,1000HAB,A,1962,3.63,
USA,HOSPITALBED,ACUTE,1000HAB,A,1963,3.69,
USA,HOSPITALBED,ACUTE,1000HAB,A,1964,3.76,
USA,HOSPITALBED,ACUTE,1000HAB,A,1965,3.82,
USA,HOSPITALBED,ACUTE,1000HAB,A,1966,3.91,
USA,HOSPITALBED,ACUTE,1000HAB,A,1967,3.97,
USA,HOSPITALBED,ACUTE,1000HAB,A,1968,4.02,
USA,HOSPITALBED,ACUTE,1000HAB,A,1969,4.08,
USA,HOSPITALBED,ACUTE,1000HAB,A,1970,4.14,
USA,HOSPITALBED,ACUTE,1000HAB,A,1971,4.18,
USA,HOSPITALBED,ACUTE,1000HAB,A,1972,4.21,
USA,HOSPITALBED,ACUTE,1000HAB,A,1973,4.26,
USA,HOSPITALBED,ACUTE,1000HAB,A,1974,4.35,
USA,HOSPITALBED,ACUTE,1000HAB,A,1975,4.38,
USA,HOSPITALBED,ACUTE,1000HAB,A,1976,4.41,
USA,HOSPITALBED,ACUTE,1000HAB,A,1977,4.42,
USA,HOSPITALBED,ACUTE,1000HAB,A,1978,4.4,
USA,HOSPITALBED,ACUTE,1000HAB,A,1979,4.39,
USA,HOSPITALBED,ACUTE,1000HAB,A,1980,4.37,
USA,HOSPITALBED,ACUTE,1000HAB,A,1981,4.39,
USA,HOSPITALBED,ACUTE,1000HAB,A,1982,4.38,
USA,HOSPITALBED,ACUTE,1000HAB,A,1983,4.37,
USA,HOSPITALBED,ACUTE,1000HAB,A,1984,4.32,
USA,HOSPITALBED,ACUTE,1000HAB,A,1985,4.22,
USA,HOSPITALBED,ACUTE,1000HAB,A,1986,4.09,
USA,HOSPITALBED,ACUTE,1000HAB,A,1987,3.97,
USA,HOSPITALBED,ACUTE,1000HAB,A,1988,3.88,
USA,HOSPITALBED,ACUTE,1000HAB,A,1989,3.79,
USA,HOSPITALBED,ACUTE,1000HAB,A,1990,3.72,
USA,HOSPITALBED,ACUTE,1000HAB,A,1991,3.84,B
USA,HOSPITALBED,ACUTE,1000HAB,A,1992,3.75,
USA,HOSPITALBED,ACUTE,1000HAB,A,1993,3.68,
USA,HOSPITALBED,ACUTE,1000HAB,A,1994,3.54,
USA,HOSPITALBED,ACUTE,1000HAB,A,1995,3.51,B
USA,HOSPITALBED,ACUTE,1000HAB,A,1996,3.42,
USA,HOSPITALBED,ACUTE,1000HAB,A,1997,3.31,
USA,HOSPITALBED,ACUTE,1000HAB,A,1998,3.21,
USA,HOSPITALBED,ACUTE,1000HAB,A,1999,3.1,
USA,HOSPITALBED,ACUTE,1000HAB,A,2000,3.04,
USA,HOSPITALBED,ACUTE,1000HAB,A,2001,3.02,
USA,HOSPITALBED,ACUTE,1000HAB,A,2002,2.96,
USA,HOSPITALBED,ACUTE,1000HAB,A,2003,2.91,
USA,HOSPITALBED,ACUTE,1000HAB,A,2004,2.86,
USA,HOSPITALBED,ACUTE,1000HAB,A,2005,2.8,
USA,HOSPITALBED,ACUTE,1000HAB,A,2006,2.77,
USA,HOSPITALBED,ACUTE,1000HAB,A,2007,2.74,
USA,HOSPITALBED,ACUTE,1000HAB,A,2008,2.72,
USA,HOSPITALBED,ACUTE,1000HAB,A,2009,2.69,
USA,HOSPITALBED,ACUTE,1000HAB,A,2010,2.66,
USA,HOSPITALBED,ACUTE,1000HAB,A,2011,2.6,
USA,HOSPITALBED,ACUTE,1000HAB,A,2012,2.57,
USA,HOSPITALBED,ACUTE,1000HAB,A,2013,2.54,
USA,HOSPITALBED,ACUTE,1000HAB,A,2014,2.49,
USA,HOSPITALBED,ACUTE,1000HAB,A,2015,2.46,
USA,HOSPITALBED,ACUTE,1000HAB,A,2016,2.44,
USA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1991,0.61,
USA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1992,0.55,
USA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1993,0.52,
USA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1994,0.47,
USA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1995,0.42,
USA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1996,0.4,
USA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1997,0.36,
USA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1998,0.34,
USA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1999,0.31,
USA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2000,0.31,
USA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2001,0.31,
USA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2002,0.29,
USA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2003,0.28,
USA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2004,0.28,
USA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2005,0.28,
USA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2006,0.27,
USA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2007,0.26,
USA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2008,0.26,
USA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2009,0.25,
USA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2010,0.25,
USA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2011,0.23,
USA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2012,0.22,
USA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2013,0.22,
USA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2014,0.21,
USA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2015,0.21,
USA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2016,0.21,
BRA,HOSPITALBED,TOT,1000HAB,A,1993,3.24,
BRA,HOSPITALBED,TOT,1000HAB,A,1994,3.21,
BRA,HOSPITALBED,TOT,1000HAB,A,1995,3.17,
BRA,HOSPITALBED,TOT,1000HAB,A,1996,3.07,
BRA,HOSPITALBED,TOT,1000HAB,A,1997,3.02,
BRA,HOSPITALBED,TOT,1000HAB,A,1998,2.93,
BRA,HOSPITALBED,TOT,1000HAB,A,1999,2.89,
BRA,HOSPITALBED,TOT,1000HAB,A,2000,2.82,
BRA,HOSPITALBED,TOT,1000HAB,A,2001,2.78,
BRA,HOSPITALBED,TOT,1000HAB,A,2002,2.59,
BRA,HOSPITALBED,TOT,1000HAB,A,2003,2.42,
BRA,HOSPITALBED,TOT,1000HAB,A,2005,2.52,B
BRA,HOSPITALBED,TOT,1000HAB,A,2006,2.48,
BRA,HOSPITALBED,TOT,1000HAB,A,2007,2.47,
BRA,HOSPITALBED,TOT,1000HAB,A,2008,2.44,
BRA,HOSPITALBED,TOT,1000HAB,A,2009,2.43,
BRA,HOSPITALBED,TOT,1000HAB,A,2010,2.37,
BRA,HOSPITALBED,TOT,1000HAB,A,2011,2.34,
BRA,HOSPITALBED,TOT,1000HAB,A,2012,2.3,
CHL,HOSPITALBED,TOT,1000HAB,A,1999,2.77,
CHL,HOSPITALBED,TOT,1000HAB,A,2000,2.71,
CHL,HOSPITALBED,TOT,1000HAB,A,2001,2.61,
CHL,HOSPITALBED,TOT,1000HAB,A,2002,2.55,
CHL,HOSPITALBED,TOT,1000HAB,A,2003,2.51,
CHL,HOSPITALBED,TOT,1000HAB,A,2004,2.41,
CHL,HOSPITALBED,TOT,1000HAB,A,2005,2.31,
CHL,HOSPITALBED,TOT,1000HAB,A,2006,2.33,
CHL,HOSPITALBED,TOT,1000HAB,A,2007,2.29,
CHL,HOSPITALBED,TOT,1000HAB,A,2008,2.28,
CHL,HOSPITALBED,TOT,1000HAB,A,2009,2.27,
CHL,HOSPITALBED,TOT,1000HAB,A,2010,2.04,
CHL,HOSPITALBED,TOT,1000HAB,A,2011,2.22,
CHL,HOSPITALBED,TOT,1000HAB,A,2012,2.17,
CHL,HOSPITALBED,TOT,1000HAB,A,2013,2.16,
CHL,HOSPITALBED,TOT,1000HAB,A,2014,2.11,
CHL,HOSPITALBED,TOT,1000HAB,A,2015,2.14,
CHL,HOSPITALBED,TOT,1000HAB,A,2016,2.12,
CHL,HOSPITALBED,TOT,1000HAB,A,2017,2.11,
CHL,HOSPITALBED,ACUTE,1000HAB,A,2008,2.06,D
CHL,HOSPITALBED,ACUTE,1000HAB,A,2009,1.97,D
CHL,HOSPITALBED,ACUTE,1000HAB,A,2010,1.97,D
CHL,HOSPITALBED,ACUTE,1000HAB,A,2011,2.1,D
CHL,HOSPITALBED,ACUTE,1000HAB,A,2012,2.01,D
CHL,HOSPITALBED,ACUTE,1000HAB,A,2013,2.02,D
CHL,HOSPITALBED,ACUTE,1000HAB,A,2014,1.99,D
CHL,HOSPITALBED,ACUTE,1000HAB,A,2015,2.01,D
CHL,HOSPITALBED,ACUTE,1000HAB,A,2016,1.99,D
CHL,HOSPITALBED,ACUTE,1000HAB,A,2017,1.99,D
CHL,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2008,0.16,
CHL,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2009,0.16,
CHL,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2010,0.17,
CHL,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2011,0.14,
CHL,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2012,0.1,B
CHL,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2013,0.1,
CHL,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2014,0.1,
CHL,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2015,0.1,
CHL,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2016,0.1,
CHL,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2017,0.1,
CHN,HOSPITALBED,TOT,1000HAB,A,1978,1.14,
CHN,HOSPITALBED,TOT,1000HAB,A,1980,1.2,
CHN,HOSPITALBED,TOT,1000HAB,A,1985,1.41,
CHN,HOSPITALBED,TOT,1000HAB,A,1990,1.59,
CHN,HOSPITALBED,TOT,1000HAB,A,1991,1.62,
CHN,HOSPITALBED,TOT,1000HAB,A,1992,1.64,
CHN,HOSPITALBED,TOT,1000HAB,A,1993,1.67,
CHN,HOSPITALBED,TOT,1000HAB,A,1994,1.68,
CHN,HOSPITALBED,TOT,1000HAB,A,1995,1.66,
CHN,HOSPITALBED,TOT,1000HAB,A,1996,1.68,
CHN,HOSPITALBED,TOT,1000HAB,A,1997,1.68,
CHN,HOSPITALBED,TOT,1000HAB,A,1998,1.68,
CHN,HOSPITALBED,TOT,1000HAB,A,1999,1.69,
CHN,HOSPITALBED,TOT,1000HAB,A,2000,1.69,
CHN,HOSPITALBED,TOT,1000HAB,A,2001,1.67,
CHN,HOSPITALBED,TOT,1000HAB,A,2002,1.71,
CHN,HOSPITALBED,TOT,1000HAB,A,2003,1.74,
CHN,HOSPITALBED,TOT,1000HAB,A,2004,1.8,
CHN,HOSPITALBED,TOT,1000HAB,A,2005,1.85,
CHN,HOSPITALBED,TOT,1000HAB,A,2006,1.93,
CHN,HOSPITALBED,TOT,1000HAB,A,2007,2,
CHN,HOSPITALBED,TOT,1000HAB,A,2008,2.14,
CHN,HOSPITALBED,TOT,1000HAB,A,2009,2.31,
CHN,HOSPITALBED,TOT,1000HAB,A,2010,2.49,
CHN,HOSPITALBED,TOT,1000HAB,A,2011,2.71,
CHN,HOSPITALBED,TOT,1000HAB,A,2012,3.03,
CHN,HOSPITALBED,TOT,1000HAB,A,2013,3.31,
CHN,HOSPITALBED,TOT,1000HAB,A,2014,3.57,
CHN,HOSPITALBED,TOT,1000HAB,A,2015,3.82,
CHN,HOSPITALBED,TOT,1000HAB,A,2016,4.05,
CHN,HOSPITALBED,TOT,1000HAB,A,2017,4.34,
EST,HOSPITALBED,TOT,1000HAB,A,1965,10.73,
EST,HOSPITALBED,TOT,1000HAB,A,1966,10.77,
EST,HOSPITALBED,TOT,1000HAB,A,1967,10.87,
EST,HOSPITALBED,TOT,1000HAB,A,1968,10.87,
EST,HOSPITALBED,TOT,1000HAB,A,1969,10.77,
EST,HOSPITALBED,TOT,1000HAB,A,1970,10.83,
EST,HOSPITALBED,TOT,1000HAB,A,1971,10.95,
EST,HOSPITALBED,TOT,1000HAB,A,1972,10.9,
EST,HOSPITALBED,TOT,1000HAB,A,1973,10.95,
EST,HOSPITALBED,TOT,1000HAB,A,1974,10.89,
EST,HOSPITALBED,TOT,1000HAB,A,1975,10.91,
EST,HOSPITALBED,TOT,1000HAB,A,1976,11.05,
EST,HOSPITALBED,TOT,1000HAB,A,1977,11.07,
EST,HOSPITALBED,TOT,1000HAB,A,1978,11.31,
EST,HOSPITALBED,TOT,1000HAB,A,1979,11.71,
EST,HOSPITALBED,TOT,1000HAB,A,1980,12.19,
EST,HOSPITALBED,TOT,1000HAB,A,1981,12.37,
EST,HOSPITALBED,TOT,1000HAB,A,1982,12.36,
EST,HOSPITALBED,TOT,1000HAB,A,1983,12.3,
EST,HOSPITALBED,TOT,1000HAB,A,1984,12.22,
EST,HOSPITALBED,TOT,1000HAB,A,1985,12.2,
EST,HOSPITALBED,TOT,1000HAB,A,1986,12.2,
EST,HOSPITALBED,TOT,1000HAB,A,1987,12.09,
EST,HOSPITALBED,TOT,1000HAB,A,1988,12.01,
EST,HOSPITALBED,TOT,1000HAB,A,1989,11.93,
EST,HOSPITALBED,TOT,1000HAB,A,1990,11.55,
EST,HOSPITALBED,TOT,1000HAB,A,1991,11.29,
EST,HOSPITALBED,TOT,1000HAB,A,1992,9.68,
EST,HOSPITALBED,TOT,1000HAB,A,1993,9.62,
EST,HOSPITALBED,TOT,1000HAB,A,1994,8.56,
EST,HOSPITALBED,TOT,1000HAB,A,1995,8.35,
EST,HOSPITALBED,TOT,1000HAB,A,1996,7.9,
EST,HOSPITALBED,TOT,1000HAB,A,1997,7.71,
EST,HOSPITALBED,TOT,1000HAB,A,1998,7.58,
EST,HOSPITALBED,TOT,1000HAB,A,1999,7.45,
EST,HOSPITALBED,TOT,1000HAB,A,2000,7.04,
EST,HOSPITALBED,TOT,1000HAB,A,2001,6.6,
EST,HOSPITALBED,TOT,1000HAB,A,2002,5.98,
EST,HOSPITALBED,TOT,1000HAB,A,2003,5.73,
EST,HOSPITALBED,TOT,1000HAB,A,2004,5.64,
EST,HOSPITALBED,TOT,1000HAB,A,2005,5.38,
EST,HOSPITALBED,TOT,1000HAB,A,2006,5.55,
EST,HOSPITALBED,TOT,1000HAB,A,2007,5.48,
EST,HOSPITALBED,TOT,1000HAB,A,2008,5.63,
EST,HOSPITALBED,TOT,1000HAB,A,2009,5.37,
EST,HOSPITALBED,TOT,1000HAB,A,2010,5.27,
EST,HOSPITALBED,TOT,1000HAB,A,2011,5.36,
EST,HOSPITALBED,TOT,1000HAB,A,2012,5.53,
EST,HOSPITALBED,TOT,1000HAB,A,2013,5.01,B
EST,HOSPITALBED,TOT,1000HAB,A,2014,5.01,
EST,HOSPITALBED,TOT,1000HAB,A,2015,4.96,
EST,HOSPITALBED,TOT,1000HAB,A,2016,4.76,
EST,HOSPITALBED,TOT,1000HAB,A,2017,4.69,
EST,HOSPITALBED,ACUTE,1000HAB,A,1980,9.63,
EST,HOSPITALBED,ACUTE,1000HAB,A,1985,9.68,
EST,HOSPITALBED,ACUTE,1000HAB,A,1986,9.68,
EST,HOSPITALBED,ACUTE,1000HAB,A,1987,9.58,
EST,HOSPITALBED,ACUTE,1000HAB,A,1988,9.42,
EST,HOSPITALBED,ACUTE,1000HAB,A,1989,9.4,
EST,HOSPITALBED,ACUTE,1000HAB,A,1990,9.19,
EST,HOSPITALBED,ACUTE,1000HAB,A,1991,9.09,
EST,HOSPITALBED,ACUTE,1000HAB,A,1992,7.62,
EST,HOSPITALBED,ACUTE,1000HAB,A,1993,7.55,
EST,HOSPITALBED,ACUTE,1000HAB,A,1994,6.57,
EST,HOSPITALBED,ACUTE,1000HAB,A,1995,6.63,
EST,HOSPITALBED,ACUTE,1000HAB,A,1996,6.12,
EST,HOSPITALBED,ACUTE,1000HAB,A,1997,5.95,
EST,HOSPITALBED,ACUTE,1000HAB,A,1998,5.84,
EST,HOSPITALBED,ACUTE,1000HAB,A,1999,5.77,
EST,HOSPITALBED,ACUTE,1000HAB,A,2000,6,B
EST,HOSPITALBED,ACUTE,1000HAB,A,2001,5.47,
EST,HOSPITALBED,ACUTE,1000HAB,A,2002,4.8,
EST,HOSPITALBED,ACUTE,1000HAB,A,2003,4.59,
EST,HOSPITALBED,ACUTE,1000HAB,A,2004,4.39,
EST,HOSPITALBED,ACUTE,1000HAB,A,2005,4.06,
EST,HOSPITALBED,ACUTE,1000HAB,A,2006,4.19,
EST,HOSPITALBED,ACUTE,1000HAB,A,2007,4.07,
EST,HOSPITALBED,ACUTE,1000HAB,A,2008,4.12,
EST,HOSPITALBED,ACUTE,1000HAB,A,2009,3.9,
EST,HOSPITALBED,ACUTE,1000HAB,A,2010,3.76,
EST,HOSPITALBED,ACUTE,1000HAB,A,2011,3.83,
EST,HOSPITALBED,ACUTE,1000HAB,A,2012,3.85,
EST,HOSPITALBED,ACUTE,1000HAB,A,2013,3.67,
EST,HOSPITALBED,ACUTE,1000HAB,A,2014,3.67,
EST,HOSPITALBED,ACUTE,1000HAB,A,2015,3.68,
EST,HOSPITALBED,ACUTE,1000HAB,A,2016,3.5,
EST,HOSPITALBED,ACUTE,1000HAB,A,2017,3.45,
EST,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1994,1.08,
EST,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1995,1.06,
EST,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1996,1,
EST,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1997,0.97,
EST,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1998,0.89,
EST,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1999,0.81,
EST,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2000,0.78,
EST,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2001,0.67,
EST,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2002,0.64,
EST,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2003,0.56,
EST,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2004,0.5,
EST,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2005,0.53,
EST,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2006,0.55,
EST,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2007,0.55,
EST,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2008,0.56,
EST,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2009,0.54,
EST,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2010,0.53,
EST,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2011,0.54,
EST,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2012,0.54,
EST,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2013,0.56,
EST,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2014,0.56,
EST,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2015,0.55,
EST,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2016,0.54,
EST,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2017,0.53,
IND,HOSPITALBED,TOT,1000HAB,A,1982,0.65,
IND,HOSPITALBED,TOT,1000HAB,A,1983,0.65,
IND,HOSPITALBED,TOT,1000HAB,A,1984,0.66,
IND,HOSPITALBED,TOT,1000HAB,A,1985,0.69,
IND,HOSPITALBED,TOT,1000HAB,A,1986,0.69,
IND,HOSPITALBED,TOT,1000HAB,A,1987,0.72,
IND,HOSPITALBED,TOT,1000HAB,A,1988,0.72,
IND,HOSPITALBED,TOT,1000HAB,A,1989,0.71,
IND,HOSPITALBED,TOT,1000HAB,A,1990,0.72,
IND,HOSPITALBED,TOT,1000HAB,A,1991,0.72,
IND,HOSPITALBED,TOT,1000HAB,A,1992,0.66,
IND,HOSPITALBED,TOT,1000HAB,A,1993,0.67,
IND,HOSPITALBED,TOT,1000HAB,A,1994,0.66,
IND,HOSPITALBED,TOT,1000HAB,A,1995,0.65,
IND,HOSPITALBED,TOT,1000HAB,A,1996,0.68,
IND,HOSPITALBED,TOT,1000HAB,A,1997,0.66,
IND,HOSPITALBED,TOT,1000HAB,A,1998,0.66,
IND,HOSPITALBED,TOT,1000HAB,A,1999,0.66,
IND,HOSPITALBED,TOT,1000HAB,A,2000,0.66,
IND,HOSPITALBED,TOT,1000HAB,A,2001,0.64,
IND,HOSPITALBED,TOT,1000HAB,A,2002,0.63,
IND,HOSPITALBED,TOT,1000HAB,A,2005,0.41,B
IND,HOSPITALBED,TOT,1000HAB,A,2006,0.42,
IND,HOSPITALBED,TOT,1000HAB,A,2007,0.41,
IND,HOSPITALBED,TOT,1000HAB,A,2008,0.41,
IND,HOSPITALBED,TOT,1000HAB,A,2009,0.44,
IND,HOSPITALBED,TOT,1000HAB,A,2010,0.47,
IND,HOSPITALBED,TOT,1000HAB,A,2011,0.63,
IND,HOSPITALBED,TOT,1000HAB,A,2012,0.49,
IND,HOSPITALBED,TOT,1000HAB,A,2013,0.49,
IND,HOSPITALBED,TOT,1000HAB,A,2014,0.52,
IND,HOSPITALBED,TOT,1000HAB,A,2015,0.58,
IND,HOSPITALBED,TOT,1000HAB,A,2016,0.48,
IND,HOSPITALBED,TOT,1000HAB,A,2017,0.53,
IDN,HOSPITALBED,TOT,1000HAB,A,2009,0.59,
IDN,HOSPITALBED,TOT,1000HAB,A,2010,0.57,
IDN,HOSPITALBED,TOT,1000HAB,A,2011,0.62,
IDN,HOSPITALBED,TOT,1000HAB,A,2012,0.83,
IDN,HOSPITALBED,TOT,1000HAB,A,2013,0.99,
IDN,HOSPITALBED,TOT,1000HAB,A,2014,0.94,
IDN,HOSPITALBED,TOT,1000HAB,A,2015,0.98,
